42623	0	42676	1
42623	0	43490	1
47778	0	47779	2
47778	0	47780	2
47778	0	47783	1
47778	0	47803	1
47778	0	47793	0
104738	0	104742	2
104738	0	104743	2
104738	0	104771	2
104738	0	104760	2
104738	0	104770	1
104738	0	104772	1
104738	0	104796	1
104738	0	104832	1
104738	0	104776	0
104738	0	111625	0
104738	0	111641	0
45773	0	45775	2
45773	0	45774	2
45773	0	45777	1
45773	0	45776	1
45773	0	45796	0
10907	0	10922	2
10907	0	10931	2
10907	0	10913	2
10907	0	10909	1
10907	0	10912	1
10907	0	10920	1
10907	0	10927	1
10907	0	10939	1
10907	0	10962	0
90586	0	90592	2
90586	0	90589	2
90586	0	90618	2
90586	0	90598	1
90586	0	90611	1
90586	0	90603	1
90586	0	90588	0
90586	0	90599	0
90586	0	90616	0
90586	0	90623	0
90586	0	90624	0
90586	0	90951	0
31585	0	65569	0
31585	0	31590	2
31585	0	31588	2
31585	0	31594	2
31585	0	31595	1
31585	0	31587	1
31585	0	31597	2
31585	0	31598	1
31585	0	31591	0
89443	0	89444	2
89443	0	89500	2
89443	0	89479	2
89443	0	89452	2
89443	0	89575	1
89443	0	89493	1
89443	0	89576	1
89443	0	89632	1
89443	0	89567	0
89443	0	89572	0
20401	0	20416	0
20401	0	20402	1
20401	0	20403	2
20401	0	20405	1
20401	0	20406	0
20401	0	20414	0
50600	0	50717	2
50600	0	50620	2
50600	0	50736	1
50600	0	50605	1
50600	0	50628	1
50600	0	50601	1
50600	0	50604	1
50600	0	50610	1
50600	0	50687	1
50600	0	50688	1
50600	0	50608	0
50600	0	50627	0
50600	0	50629	0
50600	0	50671	0
92162	0	105887	0
92162	0	92174	2
92162	0	92857	2
92162	0	92175	2
92162	0	92178	1
92162	0	92244	1
92162	0	92863	1
54902	0	54910	2
54902	0	54969	1
54902	0	54912	1
54902	0	54903	1
54902	0	54911	1
54902	0	54943	1
54902	0	54904	1
31657	0	31670	2
31657	0	31658	2
31657	0	31664	2
31657	0	31666	2
31657	0	31791	1
17651	0	17655	2
17651	0	17656	1
17651	0	17660	1
17651	0	17652	1
17651	0	17653	1
17651	0	17658	1
17651	0	17657	0
73045	0	73052	2
73045	0	73046	1
73045	0	73048	1
73045	0	73064	1
73045	0	73080	1
18039	0	18210	2
18039	0	18041	2
18039	0	18111	1
18039	0	18073	1
18039	0	18181	1
18039	0	18183	1
18039	0	18196	1
18039	0	18200	1
18039	0	18192	0
70998	0	73242	1
70998	0	71000	2
70998	0	73253	2
70998	0	70999	1
70998	0	73226	1
70998	0	71166	1
70998	0	73224	1
25797	0	25805	2
25797	0	25810	1
25797	0	25806	1
25797	0	25802	1
25797	0	25800	1
25797	0	25801	1
79392	0	79921	1
79392	0	79405	2
79392	0	79918	2
79392	0	79406	1
79392	0	79891	1
15977	0	16223	2
15977	0	16024	1
15977	0	15978	1
15977	0	15985	1
15977	0	16185	1
15977	0	16216	1
93550	0	93553	2
93550	0	93578	1
93550	0	93552	1
93550	0	93555	1
93550	0	93554	1
75563	0	75573	2
75563	0	75567	2
75563	0	75584	2
75563	0	75592	2
75563	0	75587	2
75563	0	75598	2
75563	0	75569	1
75563	0	75650	1
75563	0	75693	1
75563	0	75577	0
75563	0	75564	0
75563	0	75580	0
28306	0	28588	2
28306	0	28381	1
28306	0	28432	1
28306	0	28392	1
28306	0	28564	1
28306	0	28570	1
28306	0	28572	1
28306	0	28590	1
28306	0	28562	0
38294	0	38515	2
38294	0	38318	2
38294	0	38810	1
38294	0	38521	1
38294	0	38808	1
38294	0	38878	1
38294	0	38806	0
93814	0	94056	0
93814	0	93824	2
93814	0	93827	2
93814	0	93820	2
93814	0	94519	2
93814	0	93818	1
93814	0	93858	1
93814	0	93867	1
93814	0	94044	1
93814	0	93839	1
93814	0	93848	1
93814	0	93964	1
93814	0	93973	1
93814	0	93862	0
93814	0	93952	0
49602	0	49603	2
49602	0	49620	1
49602	0	49609	0
49602	0	49622	0
49602	0	49615	0
83759	0	84199	0
83759	0	83763	2
83759	0	83840	2
83759	0	83821	1
83759	0	83834	1
63878	0	63894	0
63878	0	63879	1
63878	0	63898	1
63878	0	64179	1
63878	0	64204	2
61216	0	61235	2
61216	0	61218	1
61216	0	61220	1
61216	0	61225	1
61216	0	61228	1
61216	0	61223	1
61216	0	61230	1
61216	0	61236	1
61216	0	61233	1
61216	0	61239	1
61216	0	61282	1
4588	0	4592	2
4588	0	4589	2
4588	0	4595	2
4588	0	4664	2
4588	0	4598	1
4588	0	4654	1
4588	0	4596	1
4588	0	4622	1
4588	0	4591	1
4588	0	4625	1
4588	0	4626	1
4588	0	4645	1
4588	0	4691	1
4588	0	4728	1
4588	0	4611	0
116929	0	117018	1
116929	0	116933	1
116929	0	116963	2
116929	0	123135	1
116929	0	116983	1
31021	0	31836	1
31021	0	31032	1
31021	0	46762	2
31021	0	31023	1
31021	0	31031	1
31021	0	31024	1
31021	0	31066	1
31021	0	31229	1
29642	0	29655	2
29642	0	29652	1
29642	0	29651	1
29642	0	29654	1
29642	0	29646	1
13021	0	13022	2
13021	0	13040	1
13021	0	13062	1
13021	0	13023	0
13021	0	13065	0
81934	0	81940	2
81934	0	81938	2
81934	0	81936	1
81934	0	81951	1
81934	0	81963	1
81934	0	81968	1
81934	0	81946	0
3839	0	3840	2
3839	0	3843	2
3839	0	3841	2
3839	0	13162	2
3839	0	13170	1
42709	0	42718	2
42709	0	42720	2
42709	0	42713	2
42709	0	42712	1
42709	0	42725	1
42709	0	42732	1
57046	0	57048	2
57046	0	57138	2
57046	0	57053	2
57046	0	57052	2
57046	0	57050	2
57046	0	57049	2
57046	0	57147	2
57046	0	57057	1
57046	0	57068	1
57046	0	57069	1
106100	0	106121	2
106100	0	106101	1
106100	0	106103	1
106100	0	106114	1
106100	0	106120	1
106100	0	106107	1
106100	0	106110	1
78749	0	78777	1
78749	0	78750	2
78749	0	78751	2
78749	0	78778	2
78749	0	78752	1
18350	0	18352	2
18350	0	18354	1
18350	0	18387	1
18350	0	18419	0
18350	0	119929	0
15608	0	15635	2
15608	0	15615	2
15608	0	15619	1
15608	0	15656	1
15608	0	15626	0
32608	0	32800	0
32608	0	32849	2
32608	0	32638	2
32608	0	32973	2
32608	0	32744	1
74771	0	74783	0
74771	0	74788	2
74771	0	74798	2
74771	0	74776	1
74771	0	74774	0
74771	0	74780	0
63138	0	63189	0
63138	0	63139	1
63138	0	63140	2
63138	0	63146	1
63138	0	63142	0
29224	0	30379	2
29224	0	29270	2
29224	0	29277	1
29224	0	29697	1
29224	0	30229	1
29224	0	30336	1
60322	0	61034	0
60322	0	60646	2
60322	0	61044	2
60322	0	60325	1
60322	0	60645	1
60322	0	60987	1
60322	0	114139	2
68080	0	68119	2
68080	0	68084	1
68080	0	68117	1
68080	0	68135	1
68080	0	68126	0
15480	0	15516	2
15480	0	15484	2
15480	0	15482	2
15480	0	15481	2
15480	0	15485	1
15480	0	15486	1
15480	0	15510	1
15480	0	15483	1
15480	0	15499	1
62251	0	62252	2
62251	0	62254	1
62251	0	62255	1
62251	0	62253	1
62251	0	62268	1
62251	0	62274	1
11998	0	12014	0
11998	0	12005	2
11998	0	11999	2
11998	0	12095	2
11998	0	12001	2
11998	0	81669	1
11998	0	81670	1
11998	0	12101	1
11998	0	12053	0
11998	0	81697	0
32783	0	32788	2
32783	0	32804	2
32783	0	32806	2
32783	0	32816	1
32783	0	32784	1
64643	0	64664	2
64643	0	64661	2
64643	0	64645	2
64643	0	64646	2
64643	0	64657	2
64643	0	64651	1
64643	0	64652	1
64643	0	64660	1
64643	0	64654	1
64643	0	64659	1
66194	0	66405	0
66194	0	66206	2
66194	0	66449	2
66194	0	66205	1
66194	0	66286	1
66194	0	66288	1
66194	0	66433	1
70391	0	70488	0
70391	0	70436	2
70391	0	70392	1
70391	0	70393	1
70391	0	70482	2
70391	0	70439	1
70391	0	70455	1
70391	0	70452	1
70391	0	70394	1
70391	0	70449	1
70391	0	70480	1
52825	0	52844	0
52825	0	52827	2
52825	0	52826	2
52825	0	52840	2
52825	0	52830	2
52825	0	52831	2
52825	0	52897	2
52825	0	52829	1
52825	0	52852	1
52825	0	52834	1
52825	0	52845	1
65146	0	65153	2
65146	0	65150	2
65146	0	65181	1
65146	0	65182	1
65146	0	65151	1
65146	0	65158	0
65146	0	65207	0
6495	0	6544	1
6495	0	6500	2
6495	0	6496	2
6495	0	6503	2
6495	0	6497	2
6495	0	125724	1
30896	0	30917	1
30896	0	30900	2
30896	0	30907	2
30896	0	30902	2
30896	0	30918	2
30896	0	30931	1
30896	0	30929	1
29535	0	29562	2
29535	0	29560	1
29535	0	29537	1
29535	0	29555	1
29535	0	29557	1
29535	0	29569	0
18532	0	20108	2
18532	0	18534	1
18532	0	18740	1
18532	0	18537	1
18532	0	18756	1
3215	0	69365	1
3215	0	3296	2
3215	0	3219	2
3215	0	3238	2
3215	0	3217	2
3215	0	3299	2
3215	0	3218	2
3215	0	3331	2
3215	0	3347	2
3215	0	3357	2
3215	0	28412	2
3215	0	47493	1
260	0	1670	2
260	0	374	2
260	0	271	1
260	0	2236	1
260	0	54890	1
260	0	109649	1
260	0	266	1
260	0	17699	1
260	0	265	1
260	0	380	1
260	0	84210	1
4615	0	4688	2
4615	0	4623	2
4615	0	4632	2
4615	0	4661	1
4615	0	4676	1
4615	0	4653	1
4615	0	4659	1
4615	0	4647	1
4615	0	4656	1
4615	0	4666	1
4615	0	4667	0
4615	0	4671	0
4615	0	4646	0
73161	0	73206	1
73161	0	73165	2
73161	0	73164	2
73161	0	73162	1
73161	0	73174	1
73161	0	73176	1
14589	0	14590	2
14589	0	52570	1
14589	0	14622	1
14589	0	59909	1
14589	0	59905	1
79703	0	79712	0
79703	0	79706	2
79703	0	79707	2
79703	0	79705	1
79703	0	79713	1
75627	0	75649	2
75627	0	75628	2
75627	0	75683	2
75627	0	75660	2
75627	0	75659	2
75627	0	75755	2
75627	0	75776	1
75627	0	75670	1
75627	0	75692	1
75627	0	75662	1
75627	0	75690	1
75627	0	75702	1
75627	0	75675	0
75627	0	75697	0
75627	0	75793	0
17594	0	17604	0
17594	0	17597	1
17594	0	17606	2
17594	0	17600	0
17594	0	17602	0
17594	0	17603	0
123187	0	123241	2
123187	0	123223	1
123187	0	123217	1
123187	0	123211	1
123187	0	123212	1
14770	0	19907	2
14770	0	14775	1
14770	0	14792	1
14770	0	14801	1
14770	0	14846	1
14770	0	14944	1
25339	0	25359	2
25339	0	25351	2
25339	0	25352	1
25339	0	25346	1
25339	0	25343	0
65785	0	65790	2
65785	0	65793	2
65785	0	65792	2
65785	0	65786	1
65785	0	65834	1
65785	0	65868	1
15938	0	15942	2
15938	0	15941	1
15938	0	49901	1
15938	0	123235	1
15938	0	15984	0
15938	0	15975	0
24955	0	24956	2
24955	0	94132	2
24955	0	40898	1
24955	0	122045	1
24955	0	84867	0
55325	0	55328	2
55325	0	55329	0
55325	0	55330	0
55325	0	55332	0
55325	0	55430	0
69191	0	69210	2
69191	0	69211	2
69191	0	69205	1
69191	0	69193	1
69191	0	69204	1
69191	0	69207	1
69191	0	69198	1
32897	0	32928	1
32897	0	32899	2
32897	0	32898	2
32897	0	32920	2
32897	0	32960	2
32897	0	32912	1
32897	0	32914	1
32897	0	32919	1
32897	0	32966	1
32897	0	32921	1
23033	0	23037	2
23033	0	23034	1
23033	0	23036	1
23033	0	23051	1
23033	0	23043	0
37120	0	37138	0
37120	0	37145	2
37120	0	37146	2
37120	0	37130	2
37120	0	37151	2
37120	0	37144	2
37120	0	37121	1
37120	0	37133	1
37120	0	37140	1
37120	0	37148	1
37120	0	37142	1
37120	0	37137	1
37120	0	37181	1
37120	0	37134	0
105877	0	105885	2
105877	0	105883	2
105877	0	105886	2
105877	0	105881	1
105877	0	126000	1
47054	0	47177	2
47054	0	47064	1
47054	0	47057	1
47054	0	47062	0
47054	0	47065	0
8223	0	86265	1
8223	0	8234	2
8223	0	10396	2
8223	0	8224	2
8223	0	8237	2
8223	0	8299	2
8223	0	8231	2
8223	0	8312	2
8223	0	8233	2
8223	0	8264	1
8223	0	85827	1
61561	0	61581	2
61561	0	61575	2
61561	0	61570	1
61561	0	61562	1
61561	0	61565	1
61561	0	61572	1
29716	0	29757	1
29716	0	29755	2
29716	0	30556	2
29716	0	30491	1
29716	0	30520	1
43806	0	43825	0
43806	0	43811	2
43806	0	43812	2
43806	0	43818	2
43806	0	43819	1
43806	0	43817	1
43806	0	43827	1
43806	0	43813	1
43806	0	43810	0
10009	0	10012	2
10009	0	10014	2
10009	0	10010	1
10009	0	10022	1
10009	0	10045	1
37462	0	37467	2
37462	0	37471	1
37462	0	37473	1
37462	0	37479	0
37462	0	37501	0
5960	0	9444	0
5960	0	5963	1
5960	0	6067	1
5960	0	6076	1
5960	0	9598	2
5960	0	9337	0
46402	0	46459	0
46402	0	46403	2
46402	0	46464	1
46402	0	46422	1
46402	0	46460	2
46402	0	46434	0
14558	0	14562	2
14558	0	14563	2
14558	0	14576	1
14558	0	14560	1
14558	0	14561	1
7701	0	7712	2
7701	0	7709	2
7701	0	7702	2
7701	0	7710	2
7701	0	7711	2
7701	0	7716	2
7701	0	7715	1
7701	0	7714	1
7701	0	7736	1
7701	0	7717	0
44607	0	44628	2
44607	0	44612	2
44607	0	44610	2
44607	0	44625	2
44607	0	44677	1
122407	0	122439	2
122407	0	122432	1
122407	0	122410	1
122407	0	122438	1
122407	0	122470	1
56078	0	56080	2
56078	0	56081	1
56078	0	56092	1
56078	0	56091	1
56078	0	56105	0
56078	0	56111	0
56078	0	56116	0
56078	0	56117	0
27617	0	27861	1
27617	0	27659	2
27617	0	27887	2
27617	0	27872	2
27617	0	27757	2
152	0	154	2
152	0	153	2
152	0	156	1
152	0	2378	1
152	0	35091	0
114709	0	125915	1
114709	0	114713	1
114709	0	125911	2
114709	0	114712	1
114709	0	125918	1
110835	0	110842	2
110835	0	110838	1
110835	0	110841	1
110835	0	110845	1
110835	0	110850	0
110835	0	110873	0
66407	0	66411	2
66407	0	66439	2
66407	0	66450	2
66407	0	66578	2
66407	0	66442	2
231	0	359	2
231	0	54824	2
231	0	25435	1
231	0	75841	0
231	0	77910	0
36736	0	36845	2
36736	0	36750	1
36736	0	36743	1
36736	0	36744	1
36736	0	36771	0
36736	0	36808	0
54645	0	54648	2
54645	0	54647	2
54645	0	54650	2
54645	0	54649	1
54645	0	54651	1
54645	0	54653	1
73101	0	73167	0
73101	0	73109	1
73101	0	73112	1
73101	0	73115	1
73101	0	73290	2
73101	0	73143	1
73101	0	73158	0
7903	0	7913	2
7903	0	7909	1
7903	0	7910	1
7903	0	7912	1
7903	0	7908	1
7903	0	7905	0
7903	0	7907	0
28658	0	28668	2
28658	0	28706	2
28658	0	28670	2
28658	0	28705	1
28658	0	28721	1
28658	0	28702	1
28658	0	28703	1
28658	0	28704	1
28658	0	28711	1
38186	0	38247	2
38186	0	38205	2
38186	0	38215	2
38186	0	38206	1
38186	0	38263	1
38186	0	38252	1
45276	0	45298	2
45276	0	45295	2
45276	0	45277	1
45276	0	45281	1
45276	0	45283	1
45276	0	45294	1
8000	0	8025	2
8000	0	8018	1
8000	0	8004	1
8000	0	8003	0
8000	0	8009	0
8000	0	8016	0
109240	0	109289	0
109240	0	109242	2
109240	0	109262	2
109240	0	109245	2
109240	0	109269	1
63805	0	63917	0
63805	0	63825	2
63805	0	63806	2
63805	0	63809	2
63805	0	63807	2
63805	0	63844	2
63805	0	63811	2
63805	0	63860	1
35563	0	37635	0
35563	0	35575	1
35563	0	35650	2
35563	0	35681	1
35563	0	35566	1
35563	0	35595	1
35563	0	35596	1
35563	0	37507	1
101575	0	101581	2
101575	0	101587	2
101575	0	101576	1
101575	0	101592	1
101575	0	101583	0
37330	0	37337	2
37330	0	37331	2
37330	0	37333	2
37330	0	37332	2
37330	0	37343	1
37330	0	37402	1
49694	0	49716	2
49694	0	49701	1
49694	0	49704	1
49694	0	49696	1
49694	0	49695	0
98744	0	98802	0
98744	0	98757	2
98744	0	98745	2
98744	0	98746	2
98744	0	98783	2
98744	0	98785	1
98744	0	98792	1
11105	0	11106	2
11105	0	11114	2
11105	0	11116	1
11105	0	11151	1
11105	0	11215	1
11105	0	11164	1
11105	0	11118	0
11105	0	11143	0
50837	0	50841	2
50837	0	50838	2
50837	0	50854	1
50837	0	50850	1
50837	0	50867	0
108015	0	108017	2
108015	0	108045	2
108015	0	108034	2
108015	0	108060	2
108015	0	108063	1
108015	0	108057	1
43144	0	43149	2
43144	0	43147	1
43144	0	43155	1
43144	0	43162	1
43144	0	43154	1
43144	0	43169	1
43144	0	43161	0
49518	0	49522	2
49518	0	49523	1
49518	0	49528	1
49518	0	49521	1
49518	0	49520	1
64092	0	64097	0
64092	0	64095	2
64092	0	64093	2
64092	0	64109	2
64092	0	64114	2
64092	0	64194	2
64092	0	64168	2
64092	0	64207	1
64092	0	64937	2
64092	0	64119	1
64092	0	64127	1
64092	0	64178	1
64092	0	64170	1
64092	0	64512	1
64092	0	64103	1
64092	0	64255	1
118431	0	118437	2
118431	0	118434	2
118431	0	118432	2
118431	0	118477	2
118431	0	118457	1
118431	0	118600	1
118431	0	118458	1
118431	0	118481	1
118431	0	118672	1
118431	0	118467	0
118431	0	118595	0
118431	0	118653	0
1822	0	1824	2
1822	0	1825	1
1822	0	1829	1
1822	0	1830	1
1822	0	1831	1
1822	0	117206	1
74206	0	74214	2
74206	0	74221	1
74206	0	74207	1
74206	0	74232	1
74206	0	74235	0
62016	0	62192	2
62016	0	62034	1
62016	0	62047	1
62016	0	62051	1
62016	0	62035	1
62016	0	62019	0
62016	0	62081	0
62016	0	62186	0
101860	0	101861	2
101860	0	101886	2
101860	0	101887	2
101860	0	101871	1
101860	0	101870	1
101860	0	101878	1
101860	0	101881	0
119892	0	119907	2
119892	0	119903	2
119892	0	119915	2
119892	0	119930	2
119892	0	119939	1
106004	0	110717	0
106004	0	106006	1
106004	0	110715	2
106004	0	106022	0
106004	0	106026	0
54774	0	54777	2
54774	0	54789	1
54774	0	54776	1
54774	0	54785	1
54774	0	54798	1
30562	0	30576	1
30562	0	30571	1
30562	0	30577	2
30562	0	30569	1
30562	0	30578	1
30562	0	30565	1
30562	0	30566	1
30562	0	30575	1
30562	0	30580	1
30562	0	30573	1
30562	0	30574	1
29848	0	118749	1
29848	0	29851	2
29848	0	29850	2
29848	0	29885	2
29848	0	30184	2
73749	0	73780	1
73749	0	73751	2
73749	0	73790	2
73749	0	73795	2
73749	0	73776	1
64498	0	64776	2
64498	0	64503	1
64498	0	64612	1
64498	0	64518	1
64498	0	64566	1
64498	0	64614	0
64498	0	64673	0
31118	0	31120	2
31118	0	31123	2
31118	0	31119	2
31118	0	31171	1
31118	0	31151	1
86155	0	86163	2
86155	0	86168	1
86155	0	86160	1
86155	0	86161	1
86155	0	86177	1
86155	0	86157	1
35967	0	35973	2
35967	0	35985	2
35967	0	35968	2
35967	0	36035	2
35967	0	37519	0
22812	0	23568	2
22812	0	22881	1
22812	0	22814	1
22812	0	22902	1
22812	0	23125	1
42760	0	42783	2
42760	0	42776	1
42760	0	42803	1
42760	0	42782	1
42760	0	42786	1
42760	0	42808	1
42760	0	42771	1
42760	0	42809	0
22318	0	22328	2
22318	0	22323	1
22318	0	22327	1
22318	0	22329	1
22318	0	22319	1
22318	0	22320	0
7979	0	41848	0
7979	0	7989	2
7979	0	7983	2
7979	0	7984	2
7979	0	8022	2
7979	0	8185	1
42729	0	42818	0
42729	0	42756	2
42729	0	42737	1
42729	0	42791	1
42729	0	42805	2
82110	0	82111	2
82110	0	82114	2
82110	0	82118	2
82110	0	82116	2
82110	0	82117	2
82110	0	82129	2
82110	0	82113	1
82110	0	82119	1
82110	0	83133	1
82110	0	83213	1
82110	0	82122	0
82110	0	82124	0
82110	0	82128	0
82110	0	83127	0
82110	0	83154	0
12736	0	12738	2
12736	0	12737	2
12736	0	12787	2
12736	0	12745	2
12736	0	12741	2
12736	0	12764	1
12736	0	12755	1
12736	0	12751	0
93967	0	93974	1
93967	0	93971	2
93967	0	93972	2
93967	0	93979	1
93967	0	94010	1
81496	0	81503	2
81496	0	81504	2
81496	0	81542	2
81496	0	81502	2
81496	0	81516	1
17752	0	17757	2
17752	0	17754	2
17752	0	17756	2
17752	0	17762	2
17752	0	17755	1
90666	0	90741	2
90666	0	90733	1
90666	0	90735	1
90666	0	90683	0
90666	0	90691	0
90666	0	90734	0
90666	0	90740	0
90666	0	90742	0
44102	0	44145	2
44102	0	44106	2
44102	0	44105	1
44102	0	44120	1
44102	0	44124	1
44102	0	44103	1
44102	0	44147	1
44102	0	44138	1
44102	0	44149	1
44102	0	44121	0
44102	0	44160	0
44102	0	44197	0
44102	0	44212	0
44102	0	92397	0
94772	0	94820	0
94772	0	94773	2
94772	0	94821	2
94772	0	94780	1
94772	0	94802	1
94772	0	94774	1
94772	0	94818	0
65972	0	66555	1
65972	0	65993	2
65972	0	66122	2
65972	0	66557	2
65972	0	65984	2
14980	0	16267	2
14980	0	16283	2
14980	0	14981	1
14980	0	16245	1
14980	0	16268	1
57583	0	54979	2
57583	0	55035	2
57583	0	54976	2
57583	0	54977	2
57583	0	54980	2
57583	0	55008	1
57583	0	57607	1
90875	0	90876	2
90875	0	90880	1
90875	0	90878	1
90875	0	90886	1
90875	0	90901	1
90875	0	91184	1
90875	0	90918	0
5122	0	5127	2
5122	0	5146	2
5122	0	5128	2
5122	0	5145	1
5122	0	5157	1
5122	0	5134	1
5122	0	5148	1
5122	0	5123	1
5122	0	5142	1
5122	0	5163	1
5122	0	23477	1
81382	0	81440	2
81382	0	81389	2
81382	0	81388	1
81382	0	81413	1
81382	0	81448	1
100217	0	115569	0
100217	0	100219	2
100217	0	100218	2
100217	0	100236	2
100217	0	100333	2
100217	0	100601	1
100217	0	100337	1
17882	0	20424	1
17882	0	17885	2
17882	0	17887	2
17882	0	17904	2
17882	0	17892	1
17882	0	17899	1
3564	0	3566	2
3564	0	3582	2
3564	0	3569	2
3564	0	3589	1
3564	0	3591	1
3564	0	32964	0
59136	0	60661	1
59136	0	59141	2
59136	0	59155	2
59136	0	59176	2
59136	0	60801	2
59136	0	60275	1
72375	0	72379	2
72375	0	72380	2
72375	0	72381	1
72375	0	72384	1
72375	0	72377	1
72375	0	72378	1
10559	0	62021	2
10559	0	11373	1
10559	0	27641	1
10559	0	10562	1
10559	0	10582	1
10559	0	20537	0
10559	0	62020	0
76314	0	76315	2
76314	0	76316	1
76314	0	76317	1
76314	0	76329	1
76314	0	76321	1
76314	0	76333	1
76314	0	76436	0
29794	0	29855	2
29794	0	29798	2
29794	0	29807	1
29794	0	29849	1
29794	0	29801	1
29794	0	29827	1
23892	0	23913	1
23892	0	23896	2
23892	0	23905	2
23892	0	23910	2
23892	0	23906	2
23892	0	23894	1
23892	0	23897	1
23892	0	23909	1
23892	0	23903	1
23892	0	23908	1
23892	0	23911	1
23892	0	23912	1
10882	0	10960	2
10882	0	10883	1
10882	0	10898	1
10882	0	10899	1
10882	0	10924	1
10882	0	10888	1
10882	0	10940	1
10882	0	10919	0
15216	0	15228	2
15216	0	15229	2
15216	0	15235	2
15216	0	15226	1
15216	0	15221	1
15216	0	15218	1
15216	0	15220	1
77750	0	77828	1
77750	0	77792	2
77750	0	77757	2
77750	0	77783	2
77750	0	77880	2
77750	0	77751	2
40094	0	40096	2
40094	0	40098	2
40094	0	40099	2
40094	0	40129	1
40094	0	40133	1
40094	0	40110	1
40094	0	40116	0
40094	0	40159	0
6618	0	6620	2
6618	0	10036	1
6618	0	6630	1
6618	0	10035	1
6618	0	9969	1
6618	0	7830	1
16769	0	16947	2
16769	0	16786	2
16769	0	16775	1
16769	0	16952	1
16769	0	16785	0
53413	0	53581	2
53413	0	53428	1
53413	0	53427	0
53413	0	53487	0
53413	0	53419	0
90463	0	90510	0
90463	0	90509	2
90463	0	90522	2
90463	0	90511	2
90463	0	90496	1
90463	0	90464	1
90463	0	90470	1
90463	0	90502	1
90463	0	90513	1
90463	0	90466	1
90463	0	90500	1
90463	0	90497	1
90463	0	90520	1
90463	0	90504	0
8226	0	8245	2
8226	0	8228	2
8226	0	8227	1
8226	0	8240	1
8226	0	8242	1
8226	0	8232	0
8226	0	8243	0
115879	0	115890	2
115879	0	115886	1
115879	0	115888	1
115879	0	115881	1
115879	0	115885	1
115879	0	115887	1
115879	0	115891	0
115879	0	115901	0
115879	0	115909	0
98456	0	98465	2
98456	0	98458	2
98456	0	98477	1
98456	0	98474	1
98456	0	98469	0
33716	0	33870	0
33716	0	33721	2
33716	0	33863	2
33716	0	33747	1
33716	0	33773	1
33716	0	33866	1
33716	0	33849	0
61256	0	61258	2
61256	0	61260	2
61256	0	61343	2
61256	0	61261	2
61256	0	61364	1
61256	0	61267	1
61256	0	61610	1
68524	0	68527	2
68524	0	68538	2
68524	0	68552	2
68524	0	68573	2
68524	0	68564	2
68524	0	68606	2
68524	0	68590	2
68524	0	68578	1
68524	0	68670	1
68524	0	68643	1
68524	0	68667	1
68524	0	68919	0
68524	0	75429	0
18643	0	18659	1
18643	0	18666	2
18643	0	18645	1
18643	0	18651	1
18643	0	18667	2
73212	0	73228	2
73212	0	73218	2
73212	0	73232	2
73212	0	73231	1
73212	0	73213	1
73212	0	73214	1
73212	0	73235	1
73212	0	73221	1
73212	0	73332	1
49329	0	49334	2
49329	0	49332	1
49329	0	49330	1
49329	0	49331	1
49329	0	49347	1
11729	0	11741	1
11729	0	11736	2
11729	0	11731	2
11729	0	11732	2
11729	0	11740	1
11729	0	11739	2
11729	0	11734	1
11729	0	11735	1
35724	0	36622	2
35724	0	35730	1
35724	0	35725	1
35724	0	35726	1
35724	0	35727	1
42343	0	42371	2
42343	0	43039	1
